,Constract,O_Time,O_price,C_Time,C_price,Proportion,Cost,Volume,Stop loss,Lock in gain,Fee,Profit,Cash
5814,DASHUSDT,1582056000000.0,116.09,1582149600000.0,107.45,-0.25_0.1091,117.7717639098862,0,110.2855,127.69900000000001,0.15874485376079916,-8.923910158105846,961.8396213250884
5815,ETCUSDT,1582059600000.0,9.9742,1582146000000.0,9.3331,-1.0_0.3772,362.8801411432242,0,9.475489999999999,10.97162,0.4917051015987448,-23.816127961268794,598.787904317801
5816,BCHUSDT,1582063200000.0,419.77,1582149600000.0,381.01,-1.0_0.3772,225.98547774129065,0,398.78149999999994,461.747,0.30177300809007196,-21.168431219139997,372.89825284089164
5817,DASHUSDT,1582063200000.0,115.21,1582149600000.0,107.45,-0.75_0.3021,112.698213632421,0,109.44949999999999,126.73100000000001,0.15246392650964674,-7.743281891856277,260.2793402933469
5818,BCHUSDT,1582066800000.0,419.99,1582149600000.0,381.01,-1.0_0.3772,98.2188003357356,0,398.9905,461.98900000000003,0.131125220477266,-9.24698235299703,162.07067554691895
5819,HBARUSDT,1582066800000.0,0.05084,1582149600000.0,0.04554,0.5_0.2116,-34.30578949658466,0,0.053382000000000006,0.045756000000000005,0.04552467337090048,3.530806647083447,127.8096251579217
5820,DASHUSDT,1582066800000.0,115.61,1582149600000.0,107.45,-0.75_0.3021,38.617809889162984,0,109.8295,127.171,0.0521569247618172,-2.7778841862060655,89.18879685448391
5821,BCHUSDT,1582070400000.0,420.38,1582149600000.0,381.01,-0.75_0.3021,26.951590810638695,0,399.361,462.418,0.03596535218568062,-2.5600724224907516,62.24537239720019
5822,TRXUSDT,1582070400000.0,0.02262,1582149600000.0,0.02037,-0.75_0.3021,18.809669665600193,0,0.021489,0.024882000000000005,0.02502384567846625,-1.8960122076413495,43.44140207640152
5823,EOSUSDT,1582074000000.0,4.5161,1582149600000.0,3.7717,-1.0_0.3772,16.393012184669182,0,4.2902949999999995,4.96771,0.021058746367190913,-2.7231597340042524,27.050081551968994
5824,EOSUSDT,1582077600000.0,4.5211,1582149600000.0,3.7717,-1.0_0.3772,10.208832807715183,0,4.295044999999999,4.97321,0.01310784236037122,-1.7052843715461348,16.84557766981768
5825,BNBUSDT,1582084800000.0,24.1276,1582149600000.0,22.4997,-1.0_0.3772,6.357603234953312,0,22.921219999999998,26.540360000000003,0.00860037928853251,-0.4375507227201414,10.490670295565298
5826,BNBUSDT,1582088400000.0,24.0,1582149600000.0,22.4997,-1.0_0.3772,3.959230173947274,0,22.799999999999997,26.400000000000002,0.005369671280151969,-0.25287104752903045,6.533118982760729
5827,ATOMUSDT,1582149600000.0,4.213,1582228800000.0,4.444,0.75_0.3021,-1000.0,0,4.42365,3.7917,1.4383812010443864,-56.268668407310734,2867.3871450507495
5828,ETHUSDT,1582153200000.0,264.72,1582704000000.0,237.94,1.0_0.3772,-1000.0,0,277.956,238.24800000000002,1.3291855545482019,99.83430794802062,1867.3871450507493
5829,LINKUSDT,1582153200000.0,4.441,1582563600000.0,3.9306,0.5_0.2116,-395.2536706857114,0,4.66305,3.9969,0.5215568432017004,44.90457995436352,1472.556796795558
5830,ZECUSDT,1582156800000.0,62.09,1582682400000.0,55.33,1.0_0.3772,-555.618839005919,0,65.1945,55.88100000000001,0.7355215792116686,59.757043273099704,916.8257021718149
5831,ZECUSDT,1582178400000.0,61.69,1582682400000.0,55.33,1.0_0.3772,-346.014494976886,0,64.7745,55.521,0.4594493652380716,35.21330453414589,570.9579302357492
5832,ATOMUSDT,1582192800000.0,4.249,1582232400000.0,4.518,0.5_0.2116,-319.04454842283934,0,4.46145,3.8240999999999996,0.46080124481433815,-20.6591969910473,1188.6321446314792
5833,ATOMUSDT,1582196400000.0,4.271,1582232400000.0,4.518,0.75_0.3021,-359.14642682669256,0,4.4845500000000005,3.8439,0.5173440790835544,-21.287460545061773,829.4576464899038
5834,CHZUSDT,1582196400000.0,0.0136,1582642800000.0,0.01215,0.5_0.2116,-175.55152503606487,0,0.01428,0.01224,0.23267031167463742,18.484220225258753,654.0346378850925
5835,BATUSDT,1582236000000.0,0.2561,1582441200000.0,0.2823,-0.5_0.2116,692.9296775996844,0,0.24329499999999998,0.28171,1.0197240800225265,69.86960646707523,2581.578318249523
5836,XRPUSDT,1582239600000.0,0.27319,1582642800000.0,0.25904,-0.75_0.3021,780.026547961173,0,0.2595305,0.300509,1.0637558868734676,-41.46558484712311,1801.490802479097
5837,XRPUSDT,1582243200000.0,0.27094,1582650000000.0,0.25323,-1.0_0.3772,679.8091052326268,0,0.257393,0.298034,0.9206277296923682,-45.356367205848784,1121.7518494563801
5838,BTCUSDT,1582246800000.0,9600.1,1582725600000.0,9092.52,-0.25_0.1091,122.41131187757668,0,9120.095,10560.11,0.16684531365718264,-6.639020987121048,999.730716034152
5839,BNBUSDT,1582246800000.0,22.2782,1582614000000.0,21.1254,-0.75_0.3021,302.03880645455786,0,21.164289999999998,24.50602,0.41191389240969795,-16.04110907338548,697.5661703333902
5840,BNBUSDT,1582250400000.0,22.3309,1582610400000.0,21.2042,-0.75_0.3021,210.79461377692797,0,21.214354999999998,24.56399,0.28766754645661197,-10.923257305152612,486.83542749133665
5841,XRPUSDT,1582250400000.0,0.2743,1582642800000.0,0.25904,-0.5_0.2116,103.03684835429267,0,0.26058499999999996,0.30173,0.1402390480892997,-5.872438486246453,383.87400957283984
5842,ETCUSDT,1582254000000.0,9.2708,1582682400000.0,8.7608,-0.75_0.3021,115.98792739402566,0,8.80726,10.19788,0.15791663482317375,-6.538578818340575,267.8770164234864
5843,XRPUSDT,1582254000000.0,0.27554,1582642800000.0,0.25904,-0.5_0.2116,56.695141643770995,0,0.26176299999999997,0.30309400000000003,0.07699666899161273,-3.472038539944003,211.22337972974057
5844,XRPUSDT,1582257600000.0,0.27647,1582642800000.0,0.25904,-0.5_0.2116,44.69946847396389,0,0.2626465,0.304117,0.06060660705951705,-2.8786763271057847,166.53230822699553
5845,BCHUSDT,1582257600000.0,381.27,1582642800000.0,356.73,-1.0_0.3772,62.8352590239039,0,362.20649999999995,419.397,0.08513833979004054,-4.129456687539927,103.68435414970668
5846,LINKUSDT,1582257600000.0,4.354,1582567200000.0,3.8729,0.5_0.2116,-21.947052516107018,0,4.5717,3.9186,0.029028328994334534,2.3960352827417934,81.76592337815511
5847,TRXUSDT,1582257600000.0,0.0202,1582642800000.0,0.01912,-0.75_0.3021,24.705657970030828,0,0.01919,0.02222,0.03366329356272914,-1.3545598582970484,57.058334384306534
5848,ETHUSDT,1582261200000.0,260.83,1582650000000.0,247.09,-0.5_0.2116,12.076177318481895,0,247.78849999999997,286.913,0.01646134412652811,-0.6526100860501604,44.99099770228072
5849,LTCUSDT,1582261200000.0,71.85,1582466400000.0,79.1,-0.5_0.2116,9.521075204735572,0,68.2575,79.035,0.0140020099026915,0.9467188701854498,35.47171106902477
5850,ETHUSDT,1582264800000.0,260.95,1582650000000.0,247.09,-0.25_0.1091,3.8699405355568772,0,247.90249999999997,287.045,0.005274034155121752,-0.21082059795208777,31.60572632773632
5851,BNBUSDT,1582264800000.0,22.3587,1582610400000.0,21.2042,-0.75_0.3021,9.548727176281703,0,21.240765,24.59457,0.013023081528682328,-0.5060752502601934,22.05302400080611
5852,XRPUSDT,1582264800000.0,0.27455,1582642800000.0,0.25904,-0.75_0.3021,6.664111412744539,0,0.2608225,0.302005,0.00906622562778529,-0.38553815428073673,15.390931819096048
5853,ETHUSDT,1582268400000.0,260.7,1582650000000.0,247.09,-0.75_0.3021,4.650921541855751,0,247.66499999999996,286.77000000000004,0.006341327252847151,-0.24914547832556105,10.741419510149917
5854,BNBUSDT,1582268400000.0,22.2993,1582614000000.0,21.1254,-1.0_0.3772,4.053373337279653,0,21.184334999999997,24.529230000000002,0.005525355720204554,-0.21890671570157552,6.688464456613469
5855,ICXUSDT,1582444800000.0,0.4043,1582567200000.0,0.3625,1.0_0.3772,-290.28635850333814,0,0.42451500000000003,0.36387,0.3853922972798708,29.626900023866632,479.0010269304187
5856,XTZUSDT,1582495200000.0,3.4253,1582527600000.0,3.2492,-0.75_0.3021,147.9271117478891,0,3.254035,3.7678300000000005,0.2017743424380054,-7.806937212494153,341.64136073017943
5857,DASHUSDT,1582513200000.0,105.0,1582610400000.0,99.29,-0.25_0.1091,37.277142717819935,0,99.75,115.50000000000001,0.050768983238822896,-2.0779355062745544,304.44167299068056
5858,DASHUSDT,1582516800000.0,104.84,1582610400000.0,99.29,-1.0_0.3772,114.85889623941596,0,99.598,115.32400000000001,0.15654618983733676,-6.236924615331014,189.52846952379946
5859,ZECUSDT,1582545600000.0,62.53,1582682400000.0,55.33,0.75_0.3021,-99.60925515729869,0,65.65650000000001,56.277,0.13142432062989695,11.338056522686124,230.0500636506532
5860,ATOMUSDT,1582545600000.0,4.726,1582567200000.0,4.28,-0.75_0.3021,69.51786995837335,0,4.4897,5.198600000000001,0.09273266098002059,-6.653242606268742,160.55325766191908
5861,XMRUSDT,1582628400000.0,78.99,1582693200000.0,74.3,-0.75_0.3021,498.5910331066044,0,75.0405,86.889,0.6773048946124569,-30.28095023288284,1151.5084488955217
5862,ETCUSDT,1582653600000.0,9.1963,1582704000000.0,8.5493,-1.0_0.3772,1000.0,0,8.736485,10.115930000000002,1.3507519328425561,-71.7051335863337,2745.510289649781
5863,ETCUSDT,1582657200000.0,9.2004,1582704000000.0,8.5493,-1.0_0.3772,1000.0,0,8.74038,10.12044,1.3504619364375463,-72.11912416851439,1745.5102896497808
5864,ETCUSDT,1582671600000.0,9.3233,1582682400000.0,8.7608,-0.75_0.3021,527.5201223139389,0,8.857135,10.25563,0.7162494664717699,-32.54297056324982,1218.3209032502223
5865,ETCUSDT,1582678800000.0,9.2048,1582704000000.0,8.5493,-1.0_0.3772,459.7445859756752,0,8.74456,10.125280000000002,0.6207246162555964,-33.36044477389675,758.6237601499839
5866,XMRUSDT,1582682400000.0,75.71,1582729200000.0,71.41,-1.0_0.3772,1000.0,0,71.9245,83.281,1.360243032624488,-58.15591071192697,3010.8699988841136
5867,KAVAUSDT,1582714800000.0,0.865,1582736400000.0,0.8089,-1.0_0.3772,1000.0,0,0.82175,0.9515,1.354601156069364,-66.2100924855492,5861.574273152786
5868,KAVAUSDT,1582718400000.0,0.8824,1582736400000.0,0.8089,-0.5_0.2116,1000.0,0,0.8382799999999999,0.9706400000000001,1.3416931097008158,-84.63725067996369,4861.574273152786
5869,OGNUSDT,1582747200000.0,0.2586,1582765200000.0,0.2356,-0.75_0.3021,1000.0,0,0.24566999999999997,0.28446000000000005,1.3377416860015467,-90.27819025522047,6768.343310165802
5870,QTUMUSDT,1582822800000.0,2.208,1582869600000.0,2.094,-1.0_0.3772,1000.0,0,2.0976,2.4288000000000003,1.3638586956521737,-52.994293478261035,6678.065119910581
5871,XTZUSDT,1582930800000.0,2.8495,1583074800000.0,2.6851,-0.5_0.2116,1000.0,0,2.707025,3.13445,1.3596139673626952,-59.0539463063696,6625.07082643232
5872,BNBUSDT,1582948800000.0,19.0368,1583402400000.0,21.2377,-0.75_0.3021,1000.0,0,18.08496,20.94048,1.4809290426962516,114.13198909480597,5625.07082643232
5873,XRPUSDT,1582956000000.0,0.24068,1583085600000.0,0.22819,-0.75_0.3021,1000.0,0,0.228646,0.26474800000000004,1.3636737576865547,-53.25830563403689,4625.07082643232
5874,BNBUSDT,1582959600000.0,19.0303,1583402400000.0,21.2377,-1.0_0.3772,1000.0,0,18.078785,20.93333,1.4811957772604742,114.5127717377026,3625.0708264323202
5875,BCHUSDT,1582963200000.0,318.96,1583683200000.0,293.53,-1.0_0.3772,1000.0,0,303.01199999999994,350.856,1.344190494105844,-81.0720560571859,2625.0708264323202
5876,EOSUSDT,1582995600000.0,3.5433,1583168400000.0,3.7323,1.0_0.3772,-990.5585142318313,0,3.720465,3.18897,1.4237674677000474,-54.2602642898196,1634.5189212405264
5877,BTCUSDT,1582999200000.0,8651.76,1583708400000.0,8157.9,-0.75_0.3021,493.9882693706179,0,8219.172,9516.936000000002,0.6718450808247052,-28.869696929624634,1140.8782510413114
5878,ETHUSDT,1582999200000.0,225.29,1583492400000.0,237.91,0.5_0.2116,-241.4624998616111,0,236.5545,202.761,0.3475156507396191,-13.873445555544674,899.5925192183565
5879,ETHUSDT,1583006400000.0,225.14,1583089200000.0,212.92,-1.0_0.3772,339.43040580451503,0,213.88299999999998,247.654,0.46230620279252066,-18.8856852510788,560.0935358796814
5880,ETHUSDT,1583010000000.0,224.58,1583089200000.0,212.92,-0.75_0.3021,169.2728257100178,0,213.351,247.03800000000004,0.23083000656199548,-9.019329195175452,390.93982047572985
5881,BTCUSDT,1583013600000.0,8633.26,1583708400000.0,8157.9,-1.0_0.3772,147.52473295543976,0,8201.597,9496.586000000001,0.20084857591552246,-8.323777464620115,243.43031118521827
5882,BCHUSDT,1583013600000.0,309.88,1583186400000.0,341.93,-0.75_0.3021,73.57009856054239,0,294.38599999999997,340.868,0.10832453904712468,7.500819835760488,169.91198086875232
5883,BCHUSDT,1583017200000.0,312.41,1583474400000.0,349.24,-0.75_0.3021,51.34499335910097,0,296.78950000000003,343.65100000000007,0.07612013187553027,5.97693868639433,118.58254508329236
5884,EOSUSDT,1583024400000.0,3.5187,1583168400000.0,3.7323,1.0_0.3772,-44.748212845908206,0,3.694635,3.16683,0.06454898227810733,-2.780955116329312,73.83894998374338
5885,BTCUSDT,1583028000000.0,8640.23,1583708400000.0,8157.9,-0.5_0.2116,15.629622485640953,0,8208.218499999999,9504.253,0.021270718633103966,-0.8937747854807684,58.22971051135461
5886,ETHUSDT,1583028000000.0,223.56,1583478000000.0,234.95,1.0_0.3772,-21.970985581251842,0,234.738,201.204,0.031542948735023474,-1.1509271219791555,36.254285975935844
5887,LTCUSDT,1583028000000.0,59.97,1583089200000.0,56.43,-0.25_0.1091,3.9562535240301453,0,56.9715,65.967,0.005375279925595735,-0.2389110057062649,32.31064276434576
5888,XRPUSDT,1583031600000.0,0.23341,1583704800000.0,0.20913,1.0_0.3772,-12.190068226344394,0,0.2450805,0.210069,0.0161784625980914,1.2518685642458376,20.114810867709743
5889,EOSUSDT,1583031600000.0,3.5957,1583427600000.0,3.7828,1.0_0.3772,-7.5914278007902585,0,3.775485,3.23613,0.01090450955855373,-0.40591970591193693,12.526602115217372
5890,BTCUSDT,1583035200000.0,8620.17,1583708400000.0,8157.9,-1.0_0.3772,4.727600779958347,0,8189.161499999999,9482.187000000002,0.0064411736395844875,-0.2599661055784382,7.801006014173607
5891,LTCUSDT,1583035200000.0,59.58,1583089200000.0,56.43,-0.25_0.1091,0.8512857639794689,0,56.601,65.538,0.0011602947807230735,-0.04616785027812695,6.952433670705323
5892,BNBUSDT,1583110800000.0,19.2,1583402400000.0,21.2377,-0.75_0.3021,718.972717864795,0,18.24,21.12,1.0599751120437944,75.2447492209298,1660.4854563633369
5893,BCHUSDT,1583125200000.0,317.92,1583492400000.0,350.06,-1.0_0.3772,626.5994424111127,0,302.024,349.71200000000005,0.9215812999472903,62.42424808824208,1033.9506752450418
5894,LINKUSDT,1583128800000.0,4.0614,1583164800000.0,4.2964,0.5_0.2116,-218.85818699225064,0,4.26447,3.65526,0.3152659350644317,-12.978799185465519,815.3779071315843
5895,BNBUSDT,1583128800000.0,19.4484,1583377200000.0,20.5072,0.75_0.3021,-246.36727450318682,0,20.42082,17.50356,0.35430300647856233,-13.766906112336857,568.9913762671398
5896,LINKUSDT,1583132400000.0,4.0456,1583164800000.0,4.2964,0.5_0.2116,-120.4248393619235,0,4.24788,3.6410400000000003,0.1738206463738422,-7.639351028015726,448.65469660981523
5897,BCHUSDT,1583132400000.0,317.31,1583474400000.0,349.24,-0.5_0.2116,94.9451073667417,0,301.4445,349.04100000000005,0.13961098900353336,9.414444282560748,353.7274250554702
5898,ETHUSDT,1583136000000.0,220.0,1583539200000.0,244.93,-1.0_0.3772,133.46692070659722,0,209.0,242.00000000000003,0.19744064914037623,14.926788138202667,220.23353907953506
5899,BNBUSDT,1583136000000.0,19.2423,1583301600000.0,20.2254,0.75_0.3021,-66.5595138811223,0,20.204415,17.318070000000002,0.09556371370388048,-3.4961269570028275,153.7208603831906
5900,LINKUSDT,1583136000000.0,4.0099,1583161200000.0,4.234,0.5_0.2116,-32.53442967742126,0,4.210395,3.6089100000000003,0.04682097044125419,-1.865062245961867,121.21024826471194
5901,LTCUSDT,1583139600000.0,59.05,1583683200000.0,53.77,-1.0_0.3772,45.73453299934652,0,56.0975,64.955,0.061165774921090474,-4.150553314913457,75.46647519304007
5902,LTCUSDT,1583143200000.0,59.51,1583406000000.0,62.87,1.0_0.3772,-28.481416085684653,0,62.4855,53.559,0.04099964695675116,-1.6490916995176712,46.99713628919497
5903,LTCUSDT,1583146800000.0,59.75,1583406000000.0,62.87,1.0_0.3772,-17.73694862605216,0,62.737500000000004,53.775,0.025480054366001023,-0.9516604679774274,29.267708790364555
5904,XTZUSDT,1583150400000.0,2.7777,1583298000000.0,2.939,0.75_0.3021,-8.845357876201584,0,2.916585,2.49993,0.012743053662964725,-0.5263896769236909,20.428575027687867
5905,LINKUSDT,1583157600000.0,4.182,1583244000000.0,4.4227,1.0_0.3772,-7.708910471060378,0,4.391100000000001,3.7638000000000003,0.011103061537836745,-0.4547986020410007,12.720460069811088
5906,IOSTUSDT,1583218800000.0,0.005161,1583532000000.0,0.005692,-0.5_0.2116,300.741962637552,0,0.00490295,0.0056771,0.4426984623820473,30.499751094010158,1120.4440439357884
5907,IOSTUSDT,1583222400000.0,0.00515,1583528400000.0,0.00567,-0.75_0.3021,338.5433219657276,0,0.0048925,0.005665000000000001,0.49788876127542153,33.68512627215728,781.874261018531
5908,LINKUSDT,1583226000000.0,4.2266,1583287200000.0,4.7051,-0.75_0.3021,236.2713243314991,0,4.01527,4.649260000000001,0.34950390651401964,26.399142450515807,545.6745270853758
5909,ADAUSDT,1583226000000.0,0.04798,1583683200000.0,0.04493,-0.75_0.3021,164.89511114034556,0,0.045580999999999997,0.052778000000000005,0.22351570119288566,-10.705593420618774,380.829379294264
5910,MATICUSDT,1583229600000.0,0.02113,1583262000000.0,0.02231,1.0_0.3772,-143.70946508750453,0,0.0221865,0.019017,0.20681104658688299,-8.23223313855353,237.13474415899648
5911,ZECUSDT,1583229600000.0,51.13,1583679600000.0,45.67,0.5_0.2116,-50.19473503144564,0,53.6865,46.017,0.06652054069491016,5.293605672324716,187.00546943859007
5912,IOSTUSDT,1583233200000.0,0.00523,1583344800000.0,0.005552,0.5_0.2116,-39.574431089609675,0,0.005491500000000001,0.004707,0.05710976313684896,-2.4936234937017248,147.4384725617397
5913,VETUSDT,1583236800000.0,0.005764,1583676000000.0,0.005417,-0.75_0.3021,44.548686350520406,0,0.005475799999999999,0.0063404,0.060490840294867815,-2.7423774058102306,102.88630423253665
5914,ZECUSDT,1583236800000.0,51.71,1583679600000.0,45.67,0.75_0.3021,-31.09078347831534,0,54.295500000000004,46.539,0.04098499993391691,3.5905820511011743,71.80494128623185
5915,VETUSDT,1583240400000.0,0.005729,1583676000000.0,0.005417,-0.25_0.1091,7.8347745672560105,0,0.005442549999999999,0.0063019,0.01067000840088058,-0.4373499987977873,63.98644592521358
5916,MATICUSDT,1583240400000.0,0.02093,1583258400000.0,0.02212,0.75_0.3021,-19.331595445208272,0,0.021976500000000003,0.018837,0.027833618191177797,-1.1269544294572003,44.64680270539074
5917,ZECUSDT,1583240400000.0,51.06,1583679600000.0,45.67,0.5_0.2116,-9.449324309786869,0,53.61300000000001,45.954,0.012530810778299623,0.9849595540816923,35.20439598539867
5918,MATICUSDT,1583244000000.0,0.02091,1583258400000.0,0.02212,0.5_0.2116,-8.984856804913203,0,0.021955500000000003,0.018819000000000002,0.012942748532797255,-0.5328698998453252,33.47397617675825
5919,ZECUSDT,1583244000000.0,51.18,1583679600000.0,45.67,0.75_0.3021,-10.11419638099376,0,53.739000000000004,46.062,0.01339765423308855,1.0754890604850758,23.358989258061232
5920,MATICUSDT,1583247600000.0,0.02074,1583258400000.0,0.02212,0.75_0.3021,-7.058755610982549,0,0.021777,0.018666000000000002,0.010211031139860098,-0.479887151832045,16.302372455617693
5921,ZECUSDT,1583247600000.0,50.75,1583539200000.0,53.3,0.5_0.2116,-3.450334514849106,0,53.2875,45.675000000000004,0.004951824914069647,-0.17831838674392575,12.85456383553588
5922,ADAUSDT,1583262000000.0,0.04866,1583406000000.0,0.05153,0.75_0.3021,-54.85116816865987,0,0.051093000000000006,0.043794,0.07905624696203498,-3.314215569692275,126.68014341223878
5923,VETUSDT,1583265600000.0,0.005709,1583431200000.0,0.006286,-0.25_0.1091,13.822312893846208,0,0.005423549999999999,0.0062799,0.02032913824017861,1.3766711314654216,112.88655071708496
5924,ADAUSDT,1583272800000.0,0.0487,1583406000000.0,0.05153,0.75_0.3021,-34.10530305462325,0,0.051135,0.04383,0.04913474676828381,-2.031024020784374,78.76704956934915
5925,EOSUSDT,1583276400000.0,3.6392,1583496000000.0,3.828,1.0_0.3772,-29.72346981503644,0,3.8211600000000003,3.2752800000000004,0.04269228557429877,-1.5847320473567998,49.04664703758043
